D:\simulator-windows-64\IMG\center_2019_02_16_21_56_23_641.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_23_641.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_23_641.jpg, 0, 0, 0, 13.70534
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_23_963.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_23_963.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_23_963.jpg, 0, 0, 0, 13.25304
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_24_157.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_24_157.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_24_157.jpg, 0, 0, 0, 13.0321
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_24_351.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_24_351.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_24_351.jpg, 0, 0, 0, 12.76783
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_24_654.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_24_654.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_24_654.jpg, -0.7971978, 0, 0, 12.25737
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_24_845.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_24_845.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_24_845.jpg, -0.1050385, 0, 0, 11.85092
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_25_037.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_25_037.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_25_037.jpg, 0, 0, 0, 11.26173
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_25_234.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_25_234.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_25_234.jpg, 0, 0, 0, 11.33277
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_25_488.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_25_488.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_25_488.jpg, 0, 0, 0, 11.01459
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_25_657.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_25_657.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_25_657.jpg, 0.6008528, 0, 0, 10.51861
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_25_965.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_25_965.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_25_965.jpg, 0, 0, 0, 10.12672
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_26_160.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_26_160.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_26_160.jpg, 0, 0, 0, 9.924423
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_26_350.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_26_350.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_26_350.jpg, 0, 0.5777538, 0, 10.95457
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_26_651.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_26_651.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_26_651.jpg, 0, 1, 0, 13.89859
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_26_843.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_26_843.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_26_843.jpg, 0, 1, 0, 15.96076
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_27_042.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_27_042.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_27_042.jpg, 0, 1, 0, 18.46754
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_27_347.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_27_347.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_27_347.jpg, 0, 1, 0, 21.39826
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_27_587.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_27_587.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_27_587.jpg, 0, 0.2602477, 0, 21.64301
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_27_780.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_27_780.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_27_780.jpg, 0, 0, 0, 21.20003
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_28_097.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_28_097.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_28_097.jpg, 0, 0, 0, 20.8611
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_28_420.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_28_420.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_28_420.jpg, 0, 0, 0, 19.83118
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_28_621.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_28_621.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_28_621.jpg, 0, 0, 0, 19.41195
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_28_838.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_28_838.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_28_838.jpg, 0, 0, 0, 19.38166
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_29_083.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_29_083.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_29_083.jpg, 0, 0, 0, 18.93852
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_29_347.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_29_347.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_29_347.jpg, 0, 0, 0, 17.95568
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_29_636.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_29_636.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_29_636.jpg, 0, 0, 0, 17.43454
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_30_346.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_30_346.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_30_346.jpg, -1, 0, 0, 16.16429
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_30_570.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_30_570.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_30_570.jpg, -0.4196244, 0, 0, 15.92251
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_30_857.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_30_857.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_30_857.jpg, 0, 0, 0, 15.49748
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_31_069.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_31_069.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_31_069.jpg, 0, 0, 0, 14.60214
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_31_265.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_31_265.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_31_265.jpg, 0, 0, 0, 14.27467
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_31_468.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_31_468.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_31_468.jpg, 0, 0, 0, 14.01481
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_31_719.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_31_719.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_31_719.jpg, 0.7057453, 0, 0, 13.15761
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_31_917.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_31_917.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_31_917.jpg, 0.059228, 0, 0, 12.79247
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_32_141.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_32_141.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_32_141.jpg, 0, 0, 0, 12.43613
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_32_331.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_32_331.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_32_331.jpg, 0, 0, 0, 12.77601
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_32_572.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_32_572.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_32_572.jpg, 0, 0, 0, 12.05881
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_32_951.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_32_951.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_32_951.jpg, 0, 0, 0, 11.87107
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_33_229.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_33_229.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_33_229.jpg, 0, 0, 0, 11.49589
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_33_638.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_33_638.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_33_638.jpg, 0, 0, 0, 11.07261
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_33_911.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_33_911.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_33_911.jpg, 0, 0, 0, 10.74164
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_34_105.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_34_105.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_34_105.jpg, 0, 0, 0, 10.52649
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_34_424.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_34_424.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_34_424.jpg, 0, 0, 0, 10.19116
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_34_723.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_34_723.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_34_723.jpg, 0, 0, 0, 9.886467
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_34_910.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_34_910.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_34_910.jpg, 0, 0, 0, 9.7091
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_35_101.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_35_101.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_35_101.jpg, 0, 0, 0, 9.516213
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_35_323.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_35_323.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_35_323.jpg, 0, 0, 0, 9.308436
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_35_625.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_35_625.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_35_625.jpg, 0, 0, 0, 9.033597
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_35_843.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_35_843.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_35_843.jpg, 0, 0, 0, 8.837835
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_36_024.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_36_024.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_36_024.jpg, 0, 0, 0, 8.680874
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_36_238.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_36_238.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_36_238.jpg, 0, 0, 0, 8.509783
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_36_514.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_36_514.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_36_514.jpg, 0, 0, 0, 8.276004
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_36_833.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_36_833.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_36_833.jpg, 0, 0, 0, 8.016794
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_37_082.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_37_082.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_37_082.jpg, 0, 0, 0, 7.812271
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_37_369.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_37_369.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_37_369.jpg, 0, 0.8583907, 0, 10.42111
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_37_677.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_37_677.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_37_677.jpg, 0, 1, 0, 13.76432
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_38_033.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_38_033.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_38_033.jpg, 0, 0.06852013, 0, 13.36318
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_38_287.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_38_287.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_38_287.jpg, 0, 0, 0, 12.88904
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_38_586.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_38_586.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_38_586.jpg, 0, 0, 0, 12.57696
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_38_913.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_38_913.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_38_913.jpg, 0, 0, 0, 12.26323
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_39_132.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_39_132.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_39_132.jpg, 0, 0, 0, 11.95194
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_39_391.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_39_391.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_39_391.jpg, 0, 0, 0, 11.88421
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_39_570.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_39_570.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_39_570.jpg, -0.5586746, 0, 0, 11.40633
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_39_864.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_39_864.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_39_864.jpg, 0, 0, 0, 11.00225
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_40_036.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_40_036.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_40_036.jpg, 0, 0, 0, 10.78243
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_40_334.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_40_334.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_40_334.jpg, 0, 0, 0, 10.46098
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_40_629.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_40_629.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_40_629.jpg, -0.8888217, 0, 0, 9.530683
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_40_931.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_40_931.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_40_931.jpg, 0, 0, 0, 9.06816
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_41_245.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_41_245.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_41_245.jpg, 0, 0, 0, 8.780046
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_41_554.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_41_554.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_41_554.jpg, -0.9264945, 0, 0, 7.946861
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_41_866.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_41_866.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_41_866.jpg, 0, 0, 0, 7.522602
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_42_116.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_42_116.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_42_116.jpg, 0, 0, 0, 7.34266
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_42_351.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_42_351.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_42_351.jpg, 0, 0, 0, 7.167026
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_42_587.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_42_587.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_42_587.jpg, 0, 0.7027278, 0, 8.979361
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_42_874.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_42_874.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_42_874.jpg, 0, 1, 0, 12.18612
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_43_158.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_43_158.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_43_158.jpg, 0, 1, 0, 15.11793
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_43_402.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_43_402.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_43_402.jpg, 0, 1, 0, 17.59376
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_43_612.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_43_612.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_43_612.jpg, 0, 1, 0, 19.84573
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_43_897.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_43_897.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_43_897.jpg, 0, 0.1528878, 0, 19.73105
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_44_171.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_44_171.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_44_171.jpg, 0, 0, 0, 19.14003
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_44_346.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_44_346.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_44_346.jpg, 0, 0, 0, 19.22033
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_44_582.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_44_582.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_44_582.jpg, 0, 0, 0, 18.77514
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_44_840.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_44_840.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_44_840.jpg, 0, 0, 0, 17.79203
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_45_126.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_45_126.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_45_126.jpg, 0, 0, 0, 17.28294
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_45_434.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_45_434.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_45_434.jpg, 0, 0, 0, 17.28833
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_45_706.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_45_706.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_45_706.jpg, 0, 0, 0, 16.81779
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_46_063.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_46_063.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_46_063.jpg, 0, 0, 0, 15.78418
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_46_233.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_46_233.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_46_233.jpg, 0, 0, 0, 15.99435
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_46_441.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_46_441.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_46_441.jpg, 0, 0, 0, 15.68351
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_46_740.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_46_740.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_46_740.jpg, -0.8836679, 0, 0, 13.84001
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_47_009.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_47_009.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_47_009.jpg, -0.1013417, 0, 0, 13.94092
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_47_216.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_47_216.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_47_216.jpg, 0, 0, 0, 13.16042
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_47_518.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_47_518.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_47_518.jpg, 0, 0, 0, 13.22188
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_47_789.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_47_789.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_47_789.jpg, -0.8933718, 0, 0, 11.69958
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_47_975.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_47_975.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_47_975.jpg, -0.3464839, 0, 0, 11.92229
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_48_192.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_48_192.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_48_192.jpg, 0, 0, 0, 11.31563
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_48_458.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_48_458.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_48_458.jpg, 0, 0, 0, 11.1234
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_48_732.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_48_732.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_48_732.jpg, -0.8861101, 0, 0, 10.1419
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_48_994.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_48_994.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_48_994.jpg, -0.09429323, 0, 0, 9.764879
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_49_270.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_49_270.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_49_270.jpg, 0, 0, 0, 9.483743
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_49_583.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_49_583.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_49_583.jpg, 0.9285015, 0, 0, 8.566777
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_49_806.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_49_806.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_49_806.jpg, 0.2474917, 0, 0, 8.340821
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_50_029.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_50_029.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_50_029.jpg, 0, 0, 0, 8.142891
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_50_321.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_50_321.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_50_321.jpg, 0, 0, 0, 7.900332
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_50_618.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_50_618.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_50_618.jpg, -0.8949606, 0, 0, 7.196864
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_50_891.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_50_891.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_50_891.jpg, -0.07266515, 0, 0, 6.889211
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_51_167.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_51_167.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_51_167.jpg, 0, 0, 0, 6.696186
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_51_399.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_51_399.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_51_399.jpg, 0, 0, 0, 6.535761
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_51_647.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_51_647.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_51_647.jpg, 0, 0.7484793, 0, 8.494536
D:\simulator-windows-64\IMG\center_2019_02_16_21_56_51_945.jpg, D:\simulator-windows-64\IMG\left_2019_02_16_21_56_51_945.jpg, D:\simulator-windows-64\IMG\right_2019_02_16_21_56_51_945.jpg, 0, 1, 0, 11.64691
